id,type,modified,ownerInstitutionCode,dynamicProperties,eventID,parentEventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,eventTime,eventRemarks,locationID,country,stateProvince,municipality,locality,verbatimLocality,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,footprintWKT,footprintSRS
02F0EC9D-A86C-4571-A4A9-6D16D5B1B1A0,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""10"" }",02F0EC9D-A86C-4571-A4A9-6D16D5B1B1A0,F04A70C3-8CFC-4C32-A75C-803CE099E5EE,Distance sampling based on line transects,NA,NA,2016-08-04,08:57:00,Human observation,4B5F0015-3536-4D00-B687-C9365FE3081A,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3505, and reporting level: TOV-Børgefjell",65.0581,13.8158,100,NA,NA
9D80AC64-2BF4-46B1-B29D-6E570AE88FE9,Event,2018-08-14T07:47:48Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""164"" }",9D80AC64-2BF4-46B1-B29D-6E570AE88FE9,E93CE0A2-FC04-46C0-850B-8237F499D88B,Distance sampling based on line transects,NA,NA,2018-08-14,09:39:00,Human observation,CE323B82-1CAE-4748-8305-4584E664B559,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3525, and reporting level: TOV-Åmotsdalen",62.5293,9.3691,100,NA,NA
288CE246-9689-4215-8B30-6E7827D4DDD3,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""130"" }",288CE246-9689-4215-8B30-6E7827D4DDD3,B1B8966E-BB4C-4B23-8BC2-9296A924904B,Distance sampling based on line transects,NA,NA,2017-08-10,16:50:00,Human observation,1B143D5D-6397-4DE7-867D-65DF692CD0E4,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3560, and reporting level: TOV-Åmotsdalen",62.4489,9.3645,100,NA,NA
A265F662-449B-4640-8752-6ECFEAEBB0BA,Event,2020-10-26T07:43:57Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""16"" }",A265F662-449B-4640-8752-6ECFEAEBB0BA,ECB2A4B6-0533-44EF-8ADA-29821CFED5CC,Distance sampling based on line transects,NA,NA,2020-08-14,13:33:00,Human observation,D255F564-90C1-48D3-BCAA-16674749E4ED,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3507, and reporting level: TOV-Børgefjell",65.0329,13.8793,100,NA,NA
A7AEA349-CFA2-4466-A786-6ED6DFB07D51,Event,2018-01-31T14:51:34Z,Statskog,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""44"" }",A7AEA349-CFA2-4466-A786-6ED6DFB07D51,7759113B-A92E-4CC5-9E0E-2448A9E354A4,Distance sampling based on line transects,NA,NA,2016-08-07,14:37:00,Human observation,E195F427-50BC-4B06-B7C7-0753A1DA7CAE,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4025, and reporting level: Kongsvoll",62.3114,9.6374,100,NA,NA
F5DB6830-1AA7-446A-9E5F-6F49F70EBDF6,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""18"" }",F5DB6830-1AA7-446A-9E5F-6F49F70EBDF6,FA0C454F-2251-411D-A2A9-E0871F8FCE77,Distance sampling based on line transects,NA,NA,2017-08-01,16:15:00,Human observation,58FA51FB-7664-4B04-9EC0-53E0C9BCA54D,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3516, and reporting level: TOV-Møsvatn",59.8779,8.2673,100,NA,NA
5AD54BC7-C54D-4512-8C37-6F6CFE422415,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""61"" }",5AD54BC7-C54D-4512-8C37-6F6CFE422415,B4D9FFF6-6B73-4028-BEAE-9F9883554814,Distance sampling based on line transects,NA,NA,2016-08-11,12:15:00,Human observation,3E425A5B-1E77-4236-92F0-F4BA66DB8972,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3521, and reporting level: TOV-Åmotsdalen",62.4741,9.4025,100,NA,NA
5B86DF49-466F-4402-916E-6F88730C1178,Event,2018-08-05T18:05:28Z,Statskog,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""100"" }",5B86DF49-466F-4402-916E-6F88730C1178,1048BA6B-A939-4908-B5FB-B4C94D04CFD0,Distance sampling based on line transects,NA,NA,2018-08-05,18:25:00,Human observation,3A5C2034-50F2-4FB7-87AF-D3090D6520E7,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4026, and reporting level: Kongsvoll",62.2961,9.6478,100,NA,NA
D594836E-539F-445F-A94A-6FDDEBF3FE2E,Event,2019-08-08T12:21:03Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""124"" }",D594836E-539F-445F-A94A-6FDDEBF3FE2E,62C2F52A-687A-4D61-AEBF-3B08D98AE4E1,Distance sampling based on line transects,NA,NA,2019-08-03,13:23:00,Human observation,2AF8BBB9-6EAA-4B03-8544-48DC502C6029,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3503, and reporting level: TOV-Børgefjell",65.0858,13.8125,100,NA,NA
D3F88B6B-CD6E-42F6-B2A8-702530E4F244,Event,2018-01-31T14:51:34Z,Statskog,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""6"" }",D3F88B6B-CD6E-42F6-B2A8-702530E4F244,B1058696-A45B-4497-B5EB-4DD25F87A11E,Distance sampling based on line transects,NA,NA,2016-08-18,14:28:00,Human observation,607253BE-4A09-41FA-8C18-82E764FD36D4,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4023, and reporting level: Kongsvoll",62.301,9.6173,100,NA,NA
7D07FDC0-CD65-4B12-A64C-703D9DBA7C54,Event,2018-08-02T11:57:59Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""91"" }",7D07FDC0-CD65-4B12-A64C-703D9DBA7C54,424B49B1-2B59-4CA1-965C-1736B86E6F6A,Distance sampling based on line transects,NA,NA,2018-08-02,09:55:00,Human observation,58FA51FB-7664-4B04-9EC0-53E0C9BCA54D,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3516, and reporting level: TOV-Møsvatn",59.8693,8.2662,100,NA,NA
91DDF061-F56E-4D49-B9B7-7217C505EE17,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""65"" }",91DDF061-F56E-4D49-B9B7-7217C505EE17,EB596AEF-5596-4011-875C-657836D1A50D,Distance sampling based on line transects,NA,NA,2015-08-09,16:05:00,Human observation,B2AB7E28-2E4D-480B-86F0-1A7355A52C2F,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3513, and reporting level: TOV-Møsvatn",59.886,8.293,100,NA,NA
D5DC65B0-7133-462B-9D5A-73A3C505A609,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""253"" }",D5DC65B0-7133-462B-9D5A-73A3C505A609,B5ABECF4-1B38-4C6C-8C83-6C0524C996DF,Distance sampling based on line transects,NA,NA,2017-08-01,11:45:00,Human observation,3C3B719C-F9B8-4283-B4C4-D958C0ADBC66,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3517, and reporting level: TOV-Møsvatn",59.8824,8.2542,100,NA,NA
646E9A38-D9AE-4B9C-A431-747772DB52E1,Event,2019-08-08T12:21:03Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""30"" }",646E9A38-D9AE-4B9C-A431-747772DB52E1,62C2F52A-687A-4D61-AEBF-3B08D98AE4E1,Distance sampling based on line transects,NA,NA,2019-08-03,15:00:00,Human observation,2AF8BBB9-6EAA-4B03-8544-48DC502C6029,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3503, and reporting level: TOV-Børgefjell",65.0626,13.8015,100,NA,NA
82EB1838-8C02-46CC-94E1-767B9E227AE5,Event,2020-08-07T21:38:40Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""128"" }",82EB1838-8C02-46CC-94E1-767B9E227AE5,23D1B27C-1A5B-49BC-BBD5-80856967B460,Distance sampling based on line transects,NA,NA,2020-08-07,10:08:00,Human observation,30A0F179-32AC-4104-AD1F-8A2EBF787903,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3520, and reporting level: TOV-Åmotsdalen",62.468,9.3874,100,NA,NA
9FA3381D-D45D-4477-8921-77E9BBC2F389,Event,2019-08-08T12:21:03Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""90"" }",9FA3381D-D45D-4477-8921-77E9BBC2F389,62C2F52A-687A-4D61-AEBF-3B08D98AE4E1,Distance sampling based on line transects,NA,NA,2019-08-03,14:20:00,Human observation,2AF8BBB9-6EAA-4B03-8544-48DC502C6029,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3503, and reporting level: TOV-Børgefjell",65.0752,13.8076,100,NA,NA
63DC35CB-9AC5-4D18-AC7C-78E5F383C5BE,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""70"" }",63DC35CB-9AC5-4D18-AC7C-78E5F383C5BE,4CC34193-79B0-44B6-A888-1C20860E8821,Distance sampling based on line transects,NA,NA,2016-08-02,12:15:00,Human observation,0121C197-D871-428B-A93D-F2C157512B6B,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3515, and reporting level: TOV-Møsvatn",59.8922,8.2776,100,NA,NA
3B6C9951-D0C0-4739-BA7E-790EB3841C28,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""37"" }",3B6C9951-D0C0-4739-BA7E-790EB3841C28,E4490376-D728-4334-BC37-335DC7657BFC,Distance sampling based on line transects,NA,NA,2017-08-14,16:00:00,Human observation,98FF5910-053E-4785-8947-7CF41942424F,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3561, and reporting level: TOV-Åmotsdalen",62.5292,9.3088,100,NA,NA
28120966-7CD2-4ED7-855B-7973E1E057AF,Event,2019-08-03T11:40:32Z,Statskog,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""101"" }",28120966-7CD2-4ED7-855B-7973E1E057AF,BD8ABAFC-0E61-4157-AD99-457C00516913,Distance sampling based on line transects,NA,NA,2019-08-03,10:47:00,Human observation,721F3229-39A7-49D9-928B-C9AD3784FEB4,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4029, and reporting level: Kongsvoll",62.2761,9.6763,100,NA,NA
B5C667D5-A972-4682-8EA3-798472F2199D,Event,2020-08-13T10:35:45Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""32"" }",B5C667D5-A972-4682-8EA3-798472F2199D,E97C1BF9-9E04-4AD6-B7FA-3F056ECE92E1,Distance sampling based on line transects,NA,NA,2020-08-13,10:12:00,Human observation,5D10A3D7-7BFD-46B0-A4CC-E63AF56C9C29,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3514, and reporting level: TOV-Møsvatn",59.8756,8.2861,100,NA,NA
27490F59-D08F-422A-BB19-7AC81CD21794,Event,2019-08-03T17:43:35Z,Statskog,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""114"" }",27490F59-D08F-422A-BB19-7AC81CD21794,F814A32A-4207-4025-8F2D-995B510C6554,Distance sampling based on line transects,NA,NA,2019-08-03,17:55:00,Human observation,B8D98857-F5F0-4377-A9CA-AFCF4C8130BC,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4028, and reporting level: Kongsvoll",62.2892,9.6629,100,NA,NA
CFCFC498-E778-4620-9976-7B289E62D348,Event,2018-08-04T11:30:48Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""186"" }",CFCFC498-E778-4620-9976-7B289E62D348,D4130BAF-861D-4D8C-A887-866B6A73CB5F,Distance sampling based on line transects,NA,NA,2018-08-04,10:55:00,Human observation,5D10A3D7-7BFD-46B0-A4CC-E63AF56C9C29,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3514, and reporting level: TOV-Møsvatn",59.877,8.2822,100,NA,NA
AD0D3438-C63E-4AE8-8847-7B6F763FBD61,Event,2018-01-31T14:51:34Z,Statskog,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""18"" }",AD0D3438-C63E-4AE8-8847-7B6F763FBD61,B1058696-A45B-4497-B5EB-4DD25F87A11E,Distance sampling based on line transects,NA,NA,2016-08-18,14:10:00,Human observation,607253BE-4A09-41FA-8C18-82E764FD36D4,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4023, and reporting level: Kongsvoll",62.2989,9.6167,100,NA,NA
4E970F6C-F9CF-4D67-8159-7B8D4A7B07BA,Event,2019-08-07T18:20:22Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""39"" }",4E970F6C-F9CF-4D67-8159-7B8D4A7B07BA,021BD46B-15F5-4BD6-AC5F-D713AFB7E239,Distance sampling based on line transects,NA,NA,2019-08-07,10:31:00,Human observation,5D10A3D7-7BFD-46B0-A4CC-E63AF56C9C29,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3514, and reporting level: TOV-Møsvatn",59.8628,8.2851,100,NA,NA
725DC323-3E16-4A98-A894-7B9256643C61,Event,2018-01-31T14:51:34Z,NINA,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""51"" }",725DC323-3E16-4A98-A894-7B9256643C61,2852EA26-CF59-41F9-ADCE-4ECAA4EFD1CF,Distance sampling based on line transects,NA,NA,2017-08-09,14:30:00,Human observation,3E425A5B-1E77-4236-92F0-F4BA66DB8972,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3521, and reporting level: TOV-Åmotsdalen",62.4731,9.4117,100,NA,NA
56768224-373F-4CB9-B6B8-7BD95CEEB197,Event,2018-08-03T16:15:43Z,Statskog,"{ ""perpendicular distance in meters from transect line as reported by the field worker"":""49"" }",56768224-373F-4CB9-B6B8-7BD95CEEB197,4AAB2819-1750-407C-A324-A663ED0BAB0B,Distance sampling based on line transects,NA,NA,2018-08-03,16:55:00,Human observation,2EDE5B7D-CEC6-4D78-9C10-71384A6C1EFA,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4024, and reporting level: Kongsvoll",62.3077,9.6259,100,NA,NA
